iter	Logloss
185	0.3314867917
186	0.3312501741
187	0.3308014954
188	0.330499331
189	0.3301802802
190	0.3301395203
191	0.3298967482
192	0.329601252
193	0.3293223897
194	0.3290227731
195	0.3287050466
196	0.3285051779
197	0.3282837288
198	0.3278691778
199	0.327508467
200	0.3271396564
201	0.3267051751
202	0.32646175
203	0.3260478616
204	0.3257716219
205	0.3255185868
206	0.3251407188
207	0.3249333087
208	0.324513445
209	0.3242204206
210	0.3238249923
211	0.3235570416
212	0.3232499673
213	0.3230978361
214	0.322791256
215	0.3226050284
216	0.3223600901
217	0.3221543055
218	0.3219515159
219	0.3216626898
220	0.3213794942
221	0.3210736856
222	0.3208285886
223	0.3204584585
224	0.3202523334
225	0.3200402169
226	0.3197071688
227	0.3194084467
228	0.3192817835
229	0.3188771995
230	0.3185861397
231	0.3184023896
232	0.3181853317
233	0.3178549545
234	0.3175937338
235	0.3173557444
236	0.3170503125
237	0.3167111155
238	0.3164141532
239	0.3161821688
240	0.315926173
241	0.315692015
242	0.31554362
243	0.3152091167
244	0.314937474
245	0.3147941456
246	0.3146087754
247	0.3142818038
248	0.3140395501
249	0.3137784013
250	0.3135726736
251	0.3131876267
252	0.312853022
253	0.3126645637
254	0.3125295829
255	0.3121907043
256	0.3120226993
257	0.3118262897
258	0.3116076001
259	0.3113291295
260	0.3111317026
261	0.3109498425
262	0.3106502238
263	0.310465652
264	0.3101850812
265	0.3099300714
266	0.3096890082
267	0.3095629409
268	0.3093738892
269	0.3091570437
270	0.3090934544
271	0.308947615
272	0.3087968557
273	0.3085343144
274	0.3084005135
275	0.3082105439
276	0.307952378
277	0.307609351
278	0.3073565298
279	0.3069527595
280	0.3068188125
281	0.3067000651
282	0.3064983321
283	0.3061521459
284	0.3059887721
285	0.3058472905
286	0.3055241328
287	0.3053597296
288	0.3050404277
289	0.3047827083
290	0.3045607403
291	0.3043104583
292	0.3040499059
293	0.3037916028
294	0.3036285962
295	0.3033893968
296	0.3030936057
297	0.3029191664
298	0.302674363
299	0.3025174881
300	0.3022147447
301	0.3020576389
302	0.3018990858
303	0.3015609139
304	0.3011670773
305	0.3008838942
306	0.3007914177
307	0.3006383452
308	0.3003194113
309	0.3002210837
310	0.2999709042
311	0.2998648136
312	0.2996675513
313	0.299442437
314	0.2993163343
315	0.2991273024
316	0.2989796458
317	0.2988249326
318	0.2985484836
319	0.2983782987
320	0.2982721587
321	0.2980293347
322	0.2977840382
323	0.2976171296
324	0.2973524294
325	0.2970600398
326	0.2969720101
327	0.2968736161
328	0.2967044548
329	0.2964902041
330	0.2962649731
331	0.296043775
332	0.2957873914
333	0.2955427792
334	0.2953547151
335	0.2951725824
336	0.2950352477
337	0.2948312349
338	0.2947271457
339	0.2945917043
340	0.2943949926
341	0.2942379029
342	0.2940895534
343	0.2938326321
344	0.2936600947
345	0.2935113842
346	0.2933469957
347	0.2931301622
348	0.2929187369
349	0.2927767058
350	0.2926136867
351	0.2923921236
352	0.2922308555
353	0.2920614459
354	0.2918252672
355	0.291640263
356	0.2915104768
357	0.29138199
358	0.2912341676
359	0.2910153885
360	0.2907899622
361	0.2906206532
362	0.2905015249
363	0.2903638062
364	0.290268495
365	0.2900599488
366	0.2899433578
367	0.2897574408
368	0.2896443205
369	0.2894225611
370	0.2892778214
371	0.2890190465
372	0.2889207368
373	0.2887125727
374	0.2886130984
375	0.2884657459
376	0.2882526097
377	0.2880438675
378	0.287809462
379	0.2875360409
380	0.2873722022
381	0.2871095056
382	0.286923934
383	0.286607895
384	0.286392444
385	0.2861914448
386	0.2860371025
387	0.2858478255
388	0.2855479622
389	0.285301629
390	0.2850475695
391	0.2848227711
392	0.2846800763
393	0.2845254793
394	0.284268084
395	0.2840468957
396	0.2838192024
397	0.283614347
398	0.2833661842
399	0.2831066768
400	0.282939915
401	0.2827455918
402	0.2825842736
403	0.2823809219
404	0.2821681903
405	0.2820279988
406	0.2818383764
407	0.2816732449
408	0.2814247815
409	0.2812786835
410	0.2811596905
411	0.2810383861
412	0.2808589067
413	0.2806786167
414	0.2805544868
415	0.2803703408
416	0.2802153249
417	0.2800179146
418	0.2799177409
419	0.2796263421
420	0.2794671588
421	0.2793183297
422	0.2791314446
423	0.2789860404
424	0.2787872501
425	0.2785338295
426	0.2784031446
427	0.2781567914
428	0.2779989583
429	0.2778217162
430	0.2775798299
431	0.2774427489
432	0.2772649827
433	0.2770849923
434	0.2769630377
435	0.2768206317
436	0.276607882
437	0.2763352438
438	0.2760662589
439	0.275821915
440	0.275658578
441	0.2754321301
442	0.2752072153
443	0.2750617118
444	0.2749586226
445	0.2747692043
446	0.2745403189
447	0.274355573
448	0.2741866201
449	0.27401568
450	0.2738522132
451	0.2736624655
452	0.273471795
453	0.2732603007
454	0.2730492535
455	0.2728553335
456	0.2727396114
457	0.2724688363
458	0.2722810594
459	0.2719799109
460	0.271766833
461	0.2715616448
462	0.2713866736
463	0.2711972242
464	0.2709764959
465	0.2708020422
466	0.2706266392
467	0.2704641146
468	0.2702374849
469	0.2700352105
470	0.2698322932
471	0.269586994
472	0.2694290431
473	0.2692162502
474	0.2690383283
475	0.2689322784
476	0.2687903999
477	0.2685649454
478	0.2683777518
479	0.2681190114
480	0.2678854581
481	0.2677105049
482	0.2675424951
483	0.2673421083
484	0.2671748367
485	0.2669634804
486	0.2667260542
487	0.2666050287
488	0.2664429171
489	0.2662735959
490	0.266078711
491	0.2658260244
492	0.2656672828
493	0.2654695516
494	0.2653329311
495	0.2651885799
496	0.2649622918
497	0.2646896206
498	0.2645008915
499	0.2643572997
500	0.264219072
501	0.2641119752
502	0.2639824735
503	0.2638567334
504	0.2636677857
505	0.2634938862
506	0.2633116659
507	0.2631556273
508	0.2630044102
509	0.2628576605
510	0.2626850573
511	0.2625739867
512	0.2623705023
513	0.2622004099
514	0.262101702
515	0.2619320612
516	0.2616922308
517	0.261530059
518	0.2613141657
519	0.2611368908
520	0.2609659701
521	0.2607690957
522	0.2606215631
523	0.2604442531
524	0.2602921909
525	0.260115843
526	0.2599196994
527	0.2598038668
528	0.2595877285
529	0.2593976743
530	0.2592478389
531	0.2591131861
532	0.2589255132
533	0.2588120866
534	0.2586482459
535	0.2585130912
536	0.2583273643
537	0.2581975991
538	0.2580491772
539	0.2578810188
540	0.2576996604
541	0.2575470781
542	0.2574458001
543	0.2572679968
544	0.2571269726
545	0.2569470404
546	0.2567893985
547	0.2566810372
548	0.2565030819
549	0.2563322101
550	0.2561135108
551	0.2558901228
552	0.255786167
553	0.2556603167
554	0.2554761578
555	0.2553131491
556	0.2551593091
557	0.2549982528
558	0.2548456384
559	0.2547116432
560	0.2545451718
561	0.2543907642
562	0.2542484635
563	0.2541221947
564	0.2539769812
565	0.2538385376
566	0.2536651756
567	0.2535457733
568	0.2533886502
569	0.2532280218
570	0.2530610073
571	0.2529219922
572	0.2527791569
573	0.2526431813
574	0.2524653906
575	0.2523053682
576	0.2521459432
577	0.2520285254
578	0.2518175522
579	0.2516262806
580	0.2513783277
581	0.2512041025
582	0.2510167865
583	0.2508775584
584	0.2507719349
585	0.2506583042
586	0.2505034181
587	0.2503648465
588	0.2501847327
589	0.2500493689
590	0.249842711
591	0.2496023121
592	0.24947103
593	0.2491344582
594	0.2489805439
595	0.2488208912
596	0.2486908251
597	0.2485385388
598	0.248321013
599	0.2481530197
600	0.2479320542
601	0.2477437689
602	0.247603559
603	0.2474686447
604	0.2473775705
605	0.2472149726
606	0.2470381055
607	0.246932942
608	0.2468234103
609	0.2466811924
610	0.2465060263
611	0.2462980958
612	0.2461727686
613	0.2460045143
614	0.2458573816
615	0.2456673648
616	0.2455272941
617	0.2453574735
618	0.2451810885
619	0.2450655852
620	0.2449361472
621	0.2447900661
622	0.2445196034
623	0.2443480739
624	0.2442523526
625	0.2441177463
626	0.2440014028
627	0.2439006805
628	0.2438044713
629	0.2436994908
630	0.2435385446
631	0.2433992246
632	0.2432836503
633	0.2431105559
634	0.2429918782
635	0.2428370733
636	0.2426090679
637	0.2424583596
638	0.2423387399
639	0.2422301117
640	0.2420075942
641	0.241826027
642	0.2416837318
643	0.2416324457
644	0.2414929879
645	0.2412800908
646	0.2410668974
647	0.2409560542
648	0.2408375275
649	0.2406922974
650	0.2406024371
651	0.2403093831
652	0.2401743154
653	0.2400436309
654	0.2398497688
655	0.239745663
656	0.2396166552
657	0.2394068666
658	0.2392980103
659	0.2391559471
660	0.2390194992
661	0.2389051505
662	0.2387886821
663	0.2386276007
664	0.2384331397
665	0.2383307682
666	0.2382208117
667	0.238055807
668	0.2379410251
669	0.2377792731
670	0.2375793614
671	0.2374515902
672	0.2373236554
673	0.2371832644
674	0.2370365797
675	0.2368960222
676	0.2367568735
677	0.2366455412
678	0.2364756185
679	0.2363519873
680	0.2362136648
681	0.2360967176
682	0.2359387687
683	0.2357887184
684	0.2356614225
685	0.2355153828
686	0.2354187352
687	0.2352813241
688	0.2350737734
689	0.2349972559
690	0.2348690588
691	0.2347612889
692	0.2345925381
693	0.234500577
694	0.2343985437
695	0.2342272429
696	0.2340777182
697	0.2339353301
698	0.2337896558
699	0.2336417835
700	0.2334518406
701	0.2332898891
702	0.233189174
703	0.2330810042
704	0.2329897733
705	0.2327594607
706	0.232624242
707	0.2324916063
708	0.232350965
709	0.2322013087
710	0.2320844267
711	0.231917169
712	0.2317746538
713	0.2315824662
714	0.2314810499
715	0.2313977517
716	0.2312437583
717	0.2310973493
718	0.2309226057
719	0.2307774438
720	0.2305789459
721	0.2304271209
722	0.2303060915
723	0.2301668338
724	0.2299569158
725	0.2298783061
726	0.2297521268
727	0.229596361
728	0.2294908987
729	0.2293662168
730	0.2292314617
731	0.2290763059
732	0.2289306647
733	0.2288270113
734	0.2286554357
735	0.2285364887
736	0.2283287045
737	0.2281816144
738	0.2280468265
739	0.2279434656
740	0.2278230284
741	0.2276642415
742	0.2275338635
743	0.2273985792
744	0.2272952463
745	0.2271278092
746	0.2269951253
747	0.2268670804
748	0.2267563344
749	0.2266341048
750	0.2264431396
751	0.2263472333
752	0.2262012499
753	0.2260897459
754	0.2259693122
755	0.225816988
756	0.2256873811
757	0.2255811681
758	0.2254281744
759	0.2252580276
760	0.2251209148
761	0.22496667
762	0.2248332309
763	0.224670629
764	0.2245814772
765	0.224451648
766	0.224342943
767	0.2241960478
768	0.224109791
769	0.2240410011
770	0.2239000599
771	0.2237528932
772	0.2236636034
773	0.2235081281
774	0.2233798507
775	0.223229469
776	0.2230883354
777	0.2229732768
778	0.2227623664
779	0.2226938554
780	0.2225701079
781	0.2224415736
782	0.2223294648
783	0.2221814464
784	0.222086027
785	0.222005135
786	0.2218877544
787	0.2217777242
788	0.2216650192
789	0.2214498022
790	0.2213281303
791	0.2212438577
792	0.2211471151
793	0.2210208539
794	0.2208470225
795	0.2206924193
796	0.2206017803
797	0.2204674436
798	0.2203360262
799	0.2202655234
800	0.220149698
801	0.2200538218
802	0.2198643257
803	0.2197646669
804	0.2196625189
805	0.2195270202
806	0.2193284469
807	0.2191937904
808	0.2190503334
809	0.2189494058
810	0.2188392423
811	0.2187222513
812	0.2185861806
813	0.2183604143
814	0.2181650649
815	0.2180529838
816	0.2178801665
817	0.2177619663
818	0.2176274781
819	0.2175261059
820	0.2173627426
821	0.2172571549
822	0.2171442634
823	0.216995565
824	0.2168754474
825	0.2167735632
826	0.2166665277
827	0.2165361742
828	0.2164721499
829	0.2163388528
830	0.2162359145
831	0.2161136164
832	0.2159318812
833	0.2158086574
834	0.2157138629
835	0.2156210832
836	0.2154432497
837	0.2152664096
838	0.2152051086
839	0.2150780545
840	0.2149276737
841	0.2147949947
842	0.2147090427
843	0.2146344013
844	0.2144772779
845	0.2143454228
846	0.2142268379
847	0.2140593483
848	0.2139693688
849	0.2138927849
850	0.2138228428
851	0.213643787
852	0.213565468
853	0.2134019299
854	0.2132859652
855	0.213179354
856	0.2130933443
857	0.212989835
858	0.2128372959
859	0.2127226616
860	0.2125625914
861	0.2124917209
862	0.2123846976
863	0.2121976837
864	0.2120768999
865	0.2119790659
866	0.2118507408
867	0.2117656564
868	0.2116610463
869	0.2114841461
870	0.2113092156
871	0.211228441
872	0.2110780818
873	0.2109618954
874	0.2108549872
875	0.2107521867
876	0.2106331786
877	0.2105111682
878	0.210441887
879	0.2102870416
880	0.2102044034
881	0.2100979344
882	0.2100059131
883	0.2098819023
884	0.2097846272
885	0.209678786
886	0.2095899075
887	0.2094613801
888	0.2093565253
889	0.2092676839
890	0.2091419442
891	0.2089602439
892	0.2087499577
893	0.208621657
894	0.2084703894
895	0.2083710839
896	0.2082767018
897	0.2081787357
898	0.208115334
899	0.2080137914
900	0.2079118976
901	0.2077947632
902	0.207619301
903	0.2075249169
904	0.2073629904
905	0.2072850776
906	0.2071795839
907	0.2070916344
908	0.2069695817
909	0.2068620829
910	0.2067666174
911	0.2066678366
912	0.2065559861
913	0.2064665039
914	0.2063751296
915	0.2063091613
916	0.2062205297
917	0.2061766061
918	0.2060713673
919	0.2059939558
920	0.2058191752
921	0.2056943019
922	0.2056096712
923	0.205490206
924	0.2053642379
925	0.2052783728
926	0.205184877
927	0.2051093674
928	0.2049782181
929	0.2048402995
930	0.2047144375
931	0.2046074172
932	0.2044478719
933	0.2042979413
934	0.2041577278
935	0.2040575807
936	0.2039778844
937	0.2038891484
938	0.2037853942
939	0.2036812341
940	0.203575524
941	0.2034517527
942	0.2033166428
943	0.2031674204
944	0.2030703519
945	0.2029757176
946	0.2028061919
947	0.2026883693
948	0.2025291108
949	0.2024155239
950	0.2023196137
951	0.2022077597
952	0.2021108113
953	0.2019688073
954	0.201895566
955	0.2018248043
956	0.2017302969
957	0.2016202908
958	0.2015054597
959	0.2014138835
960	0.201326301
961	0.2012665081
962	0.2011247539
963	0.2010455014
964	0.2009459352
965	0.2008572223
966	0.200776284
967	0.2006832322
968	0.2005718065
969	0.2005125804
970	0.2003866821
971	0.2002987584
972	0.2001549902
973	0.2000740913
974	0.1999759672
975	0.1998533571
976	0.1997758403
977	0.1996977867
978	0.1996534709
979	0.1995675382
980	0.1994623172
981	0.1993317868
982	0.1992850021
983	0.1991882724
984	0.1990654938
985	0.1990009366
986	0.198933964
987	0.198826766
988	0.1987271687
989	0.1986656685
990	0.1985752533
991	0.1985282926
992	0.1984344652
993	0.1983453756
994	0.1982538144
995	0.1981553135
996	0.1980929778
997	0.1979679215
998	0.1977818265
999	0.197652446
